LMFA01040048,-,"methyl 13,15-dihydroperoxy-9Z,11E,16E-octadecatrienoate",C19H32O6   ,356.2199,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroperoxy fatty acids [FA0104]
LMFA01040049,-,"methyl 10,16-dihydroperoxy-8E,12Z,14E-octadecatrienoate",C19H32O6   ,356.2199,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroperoxy fatty acids [FA0104]
LMFA01040050,-,"methyl 9,15-dihydroperoxy-10E,12Z,16E-octadecatrienoate",C19H32O6   ,356.2199,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroperoxy fatty acids [FA0104]
LMFA01040051,-,"methyl 9-hydroperoxy-10,12,13,15-bisepidioxy-16E-octadecenoate",C19H32O8   ,388.2097,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroperoxy fatty acids [FA0104]
LMFA01040052,-,"methyl 10,12,13,15-bisepidioxy-16-hydroperoxy-8E-octadecenoate",C19H32O8   ,388.2097,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroperoxy fatty acids [FA0104]
LMFA01040053,-,"methyl 11-(3,5-epidioxy-2-ethyl-cyclopentyl)-9-hydroperoxy-10-undecenoate",C19H32O6   ,356.2199,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroperoxy fatty acids [FA0104]
LMFA01040054,-,"methyl 8-[3,5-epidioxy-2-(3-hydroperoxy-1-pentenyl)-cyclopentyl]-octanoate",C22H36O6   ,396.2512,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroperoxy fatty acids [FA0104]
LMFA01040055,-,"methyl 9-hydroperoxy-10,13-epdioxy-11,15-octadecadienoate",C19H32O6   ,356.2199,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroperoxy fatty acids [FA0104]
LMFA01040056,-,"methyl 12,15-epdioxy-16-hydroperoxy-9,13-octadecadienoate",C19H32O6   ,356.2199,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroperoxy fatty acids [FA0104]
LMFA01040057,-,"methyl 10,12,13,16-bisepidioxy-9-hydroperoxy-14-octadecenoate",C19H32O8   ,388.2097,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroperoxy fatty acids [FA0104]
LMFA01040058,-,"methyl 9,12,13,15-bisepidioxy-16-hydroperoxy-10-octadecenoate",C19H32O8   ,388.2097,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroperoxy fatty acids [FA0104]
LMFA01040061,-,"methyl 5-hydroperoxy-6,8,9,11-bisepidioxy-12,14-eicosadienoate",C21H34O8   ,414.2254,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroperoxy fatty acids [FA0104]
LMFA01050001,alpha-hydroxy myristic acid,2-hydroxy-tetradecanoic acid,C14H28O3   ,244.2038,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050004,(+/-)alpha-hydoxy butyric acid,2-hydroxy-butanoic acid,C4H8O3   ,104.0473,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050005,D(-)-beta-hydroxy butyric acid,3-hydroxy-butanoic acid,C4H8O3   ,104.0473,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050006,4-hydroxy-butyric acid,4-hydroxy-butanoic acid,C4H8O3   ,104.0473,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050007,DL-2-hydroxy valeric acid,2-hydroxy-pentanoic acid,C5H10O3   ,118.063,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050008,3-hydroxy valeric acid,3-hydroxy-pentanoic acid,C5H10O3   ,118.063,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050009,4-hydroxy-valeric acid,4-hydroxy-pentanoic acid,C5H10O3   ,118.063,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050010,5-hydroxy valeric acid,5-hydroxy-pentanoic acid,C5H10O3   ,118.063,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050011,DL-2-hydroxy caproic acid,2-hydroxy-hexanoic acid,C6H12O3   ,132.0786,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050012,DL-3-hydroxy caproic acid,3-hydroxy-hexanoic acid,C6H12O3   ,132.0786,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050013,DL-4-hydroxy caproic acid,4-hydroxy-hexanoic acid,C6H12O3   ,132.0786,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050014,5-hydroxy caproic acid,5-hydroxy-hexanoic acid,C6H12O3   ,132.0786,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050015,6-hydroxy caproic acid,6-hydroxy-hexanoic acid,C6H12O3   ,132.0786,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050016,2-hydroxy enanthoic acid,2-hydroxy-heptanoic acid,C7H14O3   ,146.0943,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050017,4-hydroxy enanthoic acid,4-hydroxy-heptanoic acid,C7H14O3   ,146.0943,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050018,delta-hydroxy enanthoic acid,5-hydroxy-heptanoic acid,C7H14O3   ,146.0943,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050019,omega-hydroxy enanthoic acid,7-hydroxy-heptanoic acid,C7H14O3   ,146.0943,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050020,2-hydroxy caprylic acid,2-hydroxy-octanoic acid,C8H16O3   ,160.1099,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050021,3-hydroxy caprylic acid,3-hydroxy-octanoic acid,C8H16O3   ,160.1099,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050022,6-hydroxy caprylic acid,6-hydroxy-octanoic acid,C8H16O3   ,160.1099,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050023,8-hydroxy caprylic acid,8-hydroxy-octanoic acid,C8H16O3   ,160.1099,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050024,2-hydroxy pelargonic acid,2-hydroxy-nonanoic acid,C9H18O3   ,174.1256,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050025,(+)-3-hydroxy pelargonic acid,3-hydroxy-nonanoic acid,C9H18O3   ,174.1256,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050026,4-hydroxy pelargonic acid,4-hydroxy-nonanoic acid,C9H18O3   ,174.1256,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050027,7-hydroxy pelargonic acid,7-hydroxy-nonanoic acid,C9H18O3   ,174.1256,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050028,9-hydroxy pelargonic acid,9-hydroxy-nonanoic acid,C9H18O3   ,174.1256,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050029,2-hydroxy capric acid,2-hydroxy-decanoic acid,C10H20O3   ,188.1412,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050031,4-hydroxy capric acid,4-hydroxy-decanoic acid,C10H20O3   ,188.1412,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050032,5-hydroxy capric acid,5-hydroxy-decanoic acid,C10H20O3   ,188.1412,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050033,10-hydroxy capric acid,10-hydroxy-decanoic acid,C10H20O3   ,188.1412,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050034,2-hydroxy hendecanoic acid,2-hydroxy-undecanoic acid,C11H22O3   ,202.1569,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050035,omega-hydroxy hendecanoic acid,11-hydroxy-undecanoic acid,C11H22O3   ,202.1569,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050036,alpha-hydroxy lauric acid,2-hydroxy-dodecanoic acid,C12H24O3   ,216.1725,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050037,beta-hydroxylauric acid,3-hydroxy-dodecanoic acid,C12H24O3   ,216.1725,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050038,4-hydroxy lauric acid,4-hydroxy-dodecanoic acid,C12H24O3   ,216.1725,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050039,12-hydroxy lauric acid,12-hydroxy-dodecanoic acid,C12H24O3   ,216.1725,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050040,-,2-hydroxy-tridecanoic acid,C13H26O3   ,230.1882,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050041,-,4-hydroxy-tridecanoic acid,C13H26O3   ,230.1882,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050042,-,13-hydroxy-tridecanoic acid,C13H26O3   ,230.1882,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050044,omega-hydroxy myristic acid,14-hydroxy-tetradecanoic acid,C14H28O3   ,244.2038,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050045,-,2-hydroxy-pentadecanoic acid,C15H30O3   ,258.2195,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050046,Convolvulinolic acid,11-hydroxy-pentadecanoic acid,C15H30O3   ,258.2195,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050047,2-hydroxy palmitic acid,2-hydroxy-hexadecanoic acid,C16H32O3   ,272.2351,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050048,4-hydroxy palmitic acid,4-hydroxy-hexadecanoic acid,C16H32O3   ,272.2351,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050049,11-hydroxy palmitic acid,11-hydroxy-hexadecanoic acid,C16H32O3   ,272.2351,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050050,14-hydroxy palmitic acid,14-hydroxy-hexadecanoic acid,C16H32O3   ,272.2351,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050051,Juniperic acid,16-hydroxy-hexadecanoic acid,C16H32O3   ,272.2351,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050052,-,2-hydroxy-heptadecanoic acid,C17H34O3   ,286.2508,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050053,-,17-hydroxy-heptadecanoic acid,C17H34O3   ,286.2508,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050071,-,2-hydroxy-nonadecanoic acid,C19H38O3   ,314.2821,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050072,-,19-hydroxy-nonadecanoic acid,C19H38O3   ,314.2821,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050073,-,2-hydroxy-eicosanoic acid,C20H40O3   ,328.2977,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050074,-,3-hydroxy-eicosanoic acid,C20H40O3   ,328.2977,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050075,-,20-hydroxy-eicosanoic acid,C20H40O3   ,328.2977,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050076,-,21-hydroxy-heneicosanoic acid,C21H42O3   ,342.3134,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050077,2-hydroxy behenic,2-hydroxy-docosanoic acid,C22H44O3   ,356.329,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050078,(+)-3-hydroxy behenic,3-hydroxy-docosanoic acid,C22H44O3   ,356.329,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050079,omega-hydroxy behenic,22-hydroxy-docosanoic acid,C22H44O3   ,356.329,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050080,DL-Cerebronic acid,2-hydroxy-tetracosanoic acid,C24H48O3   ,384.3603,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050081,"3,11-dihydroxy myristoic acid","3,11-dihydroxy-tetradecanoic acid",C14H28O4   ,260.1988,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050082,"2,15-dihydroxy-pentadecylic acid","2,15-dihydroxy-pentadecanoic acid",C15H30O4   ,274.2144,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050083,"3,12-dihydroxy palmitic acid","3,12-dihydroxy-hexadecanoic acid",C16H32O4   ,288.2301,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050084,Ustilic acid A,"15,16-dihydroxy-hexadecanoic acid",C16H32O4   ,288.2301,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050095,"11,12-dihydroxy arachidic acid","11,12-dihydroxy-eicosanoic acid",C20H40O4   ,344.2927,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050098,Digitoxic acid,"3,4,5-trihydroxy-hexanoic acid",C6H12O5   ,164.0685,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050099,"2,15,16-trihydroxy palmitic acid","2,15,16-trihydroxy-hexadecanoic acid",C16H32O5   ,304.225,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050100,"8,9,16-trihydroxy palmitic acid","8,9,16-trihydroxy-hexadecanoic acid",C16H32O5   ,304.225,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050101,"9,10,16-trihydroxy palmitic acid","9,10,16-trihydroxy-hexadecanoic acid",C16H32O5   ,304.225,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050102,"11,12,15-trihydroxy palmitic acid","11,12,15-trihydroxy-hexadecanoic acid",C16H32O5   ,304.225,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050106,Ambrettolic acid,16-hydroxy-7-hexadecenoic acid,C16H30O3   ,270.2195,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050117,Lesquerolic acid,14-hydroxy-11Z-eicosenoic acid,C20H38O3   ,326.2821,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050121,-,"9,13-dihydroxy-10-ethoxy-11-octadecenoic acid",C20H38O5   ,358.2719,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050122,-,"9,13-dihydroxy-12-ethoxy-10-octadecenoic acid",C20H38O5   ,358.2719,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050143,Tetranor-12R-HETE,"8R-hydroxy-4Z,6E,10Z-hexadecatrienoic acid",C16H26O3   ,266.1882,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050146,-,12S-hydroxy-16-heptadecynoic acid,C17H30O3   ,282.2195,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050149,-,"methyl 9,12-dihydroxy-13-oxo-10-octadecenoate",C19H34O5   ,342.2406,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050150,-,"methyl 10,13-dihydroxy-9-oxo-11-octadecenoate",C19H34O5   ,342.2406,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050151,-,methyl 8-[2-(2-formyl-vinyl)-3-hydroxy-5-oxo-cyclopentyl]-octanoate,C17H26O5   ,310.178,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050152,-,methyl 4-[2-(2-formyl-vinyl)-3-hydroxy-5-oxo-cyclopentyl]-butanoate,C13H18O5   ,254.1154,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050153,-,3-hydroxy-decanoic acid,C10H20O3   ,188.1412,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050154,-,6-hydroxy-decanoic acid,C10H20O3   ,188.1412,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050155,-,7-hydroxy-decanoic acid,C10H20O3   ,188.1412,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050156,-,9-hydroxy-decanoic acid,C10H20O3   ,188.1412,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050157,-,10-hydroxy-2E-decenoic acid,C10H18O3   ,186.1256,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050158,-,9-hydroxy-2E-decenoic acid,C10H18O3   ,186.1256,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050159,-,10-hydroxy-2Z-decenoic acid,C10H18O3   ,186.1256,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050160,-,10-hydroxy-8E-decenoic acid,C10H18O3   ,186.1256,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050161,-,10-hydroxy-undecanoic acid,C11H22O3   ,202.1569,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050162,-,3-hydroxy-undecanoic acid,C11H22O3   ,202.1569,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050163,-,4-hydroxy-undecanoic acid,C11H22O3   ,202.1569,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050164,-,2-hydroxy-10-undecenoic acid,C11H20O3   ,200.1412,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050165,-,11-hydroxy-dodecanoic acid,C12H24O3   ,216.1725,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050166,-,7-hydroxy-dodecanoic acid,C12H24O3   ,216.1725,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050167,-,9-hydroxy-dodecanoic acid,C12H24O3   ,216.1725,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050168,-,12-hydroxy-10-dodecenoic acid,C12H22O3   ,214.1569,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050169,-,10-hydroxy-11-dodecenoic acid,C12H22O3   ,214.1569,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050170,-,12-hydroxy-3Z-dodecenoic acid,C12H22O3   ,214.1569,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050171,-,"12-hydroxy-3Z,6Z-dodecadienoic acid",C12H20O3   ,212.1412,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050172,-,3-hydroxy-tridecanoic acid,C13H26O3   ,230.1882,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050173,-,10-hydroxy-tetradecanoic acid,C14H28O3   ,244.2038,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050174,-,11-hydroxy-tetradecanoic acid,C14H28O3   ,244.2038,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050175,-,3-hydroxy-tetradecanoic acid,C14H28O3   ,244.2038,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050176,-,5-hydroxy-tetradecanoic acid,C14H28O3   ,244.2038,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050177,-,6-hydroxy-tetradecanoic acid,C14H28O3   ,244.2038,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050178,-,14-hydroxy-12-tetradecenoic acid,C14H26O3   ,242.1882,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050179,-,14-hydroxy-12Z-tetradecenoic acid,C14H26O3   ,242.1882,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050180,-,12-hydroxy-13-tetradecenoic acid,C14H26O3   ,242.1882,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050181,-,14-hydroxy-5Z-tetradecenoic acid,C14H26O3   ,242.1882,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050182,-,15-hydroxy-pentadecanoic acid,C15H30O3   ,258.2195,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050183,-,3-hydroxy-pentadecanoic acid,C15H30O3   ,258.2195,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050184,-,"3,12-dihydroxy-pentadecanoic acid",C15H30O4   ,274.2144,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050185,-,4-hydroxy-pentadecanoic acid,C15H30O3   ,258.2195,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050186,-,"4,12-dihydroxy-pentadecanoic acid",C15H30O4   ,274.2144,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050187,-,15-hydroxy-hexadecanoic acid,C16H32O3   ,272.2351,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050188,-,3-hydroxy-hexadecanoic acid,C16H32O3   ,272.2351,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050189,-,"4,12-dihydroxy-hexadecanoic acid",C16H32O4   ,288.2301,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050190,-,5-hydroxy-hexadecanoic acid,C16H32O3   ,272.2351,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050191,-,"9,10-dihydroxy-hexadecanoic acid",C16H32O4   ,288.2301,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050192,-,16-hydroxy-9E-hexadecenoic acid,C16H30O3   ,270.2195,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050193,-,16-hydroxy-9Z-hexadecenoic acid,C16H30O3   ,270.2195,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050194,-,"12-hydroxy-8E,10E-heptadecadienoic acid",C17H30O3   ,282.2195,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050195,-,"12-hydroxy-5,8,10-heptadecatrienoic acid",C17H28O3   ,280.2038,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050207,-,14-hydroxy-heneicosanoic acid,C21H42O3   ,342.3134,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050208,-,15-hydroxy-heneicosanoic acid,C21H42O3   ,342.3134,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050209,-,2-hydroxy-heneicosanoic acid,C21H42O3   ,342.3134,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050210,-,13-hydroxy-docosanoic acid,C22H44O3   ,356.329,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050211,-,"13,14-dihydroxy-docosanoic acid",C22H44O4   ,372.324,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050212,-,2-hydroxy-tricosanoic acid,C23H46O3   ,370.3447,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050213,-,24-hydroxy-tetracosanoic acid,C24H48O3   ,384.3603,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
LMFA01050214,-,3-hydroxy-tetracosanoic acid,C24H48O3   ,384.3603,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105]
